?????,Customer_ID,Transaction_Date,Deposit_Amount
916,C00882,6/16/2023,2000
917,C00562,4/3/2023,100
918,C00638,5/23/2023,200
919,C00969,6/5/2023,300
920,C00738,2/7/2024,50
921,C00582,10/5/2023,1000
922,C00602,4/15/2023,2000
923,C00513,10/29/2023,100
924,C00433,5/26/2023,5000
925,C00385,1/24/2024,500
926,C00929,2/12/2024,1000
927,C00575,2/22/2024,200
928,C00941,4/7/2023,100
929,C00944,9/19/2023,100
930,C00235,3/12/2023,200
931,C00977,7/2/2023,500
932,C00130,6/2/2023,50
933,C00213,3/16/2023,300
934,C00128,1/16/2024,100
935,C00001,11/15/2023,300
936,C00895,4/19/2023,300
937,C00207,11/18/2023,100
938,C00022,10/15/2023,50
939,C00076,7/27/2023,1000
940,C00380,12/9/2023,200
941,C00185,4/20/2023,50
942,C00225,4/26/2023,2000
943,C00558,10/27/2023,100
944,C00762,1/6/2024,500
945,C00529,3/22/2023,200
946,C00202,8/17/2023,200
947,C00183,11/27/2023,100
948,C00552,6/30/2023,100
949,C00943,11/15/2023,300
950,C00982,5/12/2023,300
951,C00878,1/22/2024,200
952,C00879,5/5/2023,500
953,C00214,8/26/2023,50
954,C00366,10/10/2023,50
955,C00849,11/11/2023,2000
956,C00261,4/23/2023,1000
957,C00693,12/5/2023,500
958,C00788,12/25/2023,500
959,C00017,1/7/2024,200
960,C00009,12/20/2023,100
961,C00429,2/18/2024,300
962,C00839,4/6/2023,200
963,C00306,1/13/2024,500
964,C00978,2/2/2024,500
965,C00618,11/18/2023,500
966,C00026,9/6/2023,100
967,C00540,7/26/2023,50
968,C00418,1/1/2024,500
969,C00590,5/5/2023,100
970,C00381,7/2/2023,200
971,C00039,2/14/2024,1000
972,C00276,2/23/2024,500
973,C01000,5/9/2023,200
974,C00915,1/19/2024,50
975,C00037,5/26/2023,500
976,C00374,5/21/2023,200
977,C00314,7/15/2023,1000
978,C00145,3/12/2023,100
979,C00384,12/2/2023,50
980,C00659,11/16/2023,100
981,C00896,8/18/2023,100
982,C00075,2/17/2024,300
983,C00086,8/21/2023,1000
984,C00829,5/16/2023,1000
985,C00640,12/10/2023,1000
986,C00704,8/9/2023,200
987,C00148,9/6/2023,300
988,C00607,4/20/2023,5000
989,C00485,4/30/2023,5000
990,C00760,1/15/2024,500
991,C00206,10/5/2023,50
992,C00350,3/16/2023,500
993,C00391,3/27/2023,5000
994,C00851,7/23/2023,500
995,C00027,4/6/2023,50
996,C00576,10/17/2023,1000
997,C00404,11/21/2023,200
998,C00900,10/19/2023,100
999,C00992,9/4/2023,300
1000,C00879,8/30/2023,1000
1001,C00458,2/20/2024,300
1002,C00864,6/7/2023,200
1003,C00399,10/28/2023,50
1004,C00940,1/30/2024,50
1005,C00052,10/19/2023,50
1006,C00820,10/6/2023,50
1007,C00506,1/23/2024,1000
1008,C00190,1/17/2024,500
1009,C00540,7/27/2023,200
1010,C00489,12/19/2023,50
1011,C00956,9/4/2023,500
1012,C00774,5/6/2023,200
1013,C00335,12/11/2023,100
1014,C00741,11/3/2023,5000
1015,C00483,9/23/2023,100
1016,C00151,4/7/2023,2000
1017,C00518,7/11/2023,100
1018,C00811,5/14/2023,1000
1019,C00244,12/20/2023,200
1020,C00672,3/30/2023,500
1021,C00540,10/14/2023,50
1022,C00588,6/15/2023,500
1023,C00148,4/12/2023,2000
1024,C00617,9/2/2023,50
1025,C00112,4/28/2023,5000
1026,C00940,3/31/2023,50
1027,C00985,2/8/2024,100
1028,C00646,8/5/2023,200
1029,C00253,7/3/2023,200
1030,C00822,5/9/2023,5000
1031,C00206,12/29/2023,500
1032,C00680,4/6/2023,50
1033,C00798,12/8/2023,300
1034,C00530,8/11/2023,300
1035,C00490,5/25/2023,200
1036,C00950,7/20/2023,300
1037,C00480,9/30/2023,50
1038,C00947,4/19/2023,2000
1039,C00905,12/18/2023,50
1040,C00186,1/16/2024,50
1041,C00940,10/27/2023,100
1042,C00906,4/15/2023,100
1043,C00218,5/19/2023,50
1044,C00524,10/10/2023,1000
1045,C00182,2/8/2024,500
1046,C00671,11/11/2023,50
1047,C00726,4/1/2023,50
1048,C00159,9/11/2023,1000
1049,C00130,2/7/2024,50
1050,C00092,5/11/2023,300
1051,C00246,5/30/2023,50
1052,C00039,12/18/2023,500
1053,C00969,12/3/2023,200
1054,C00231,4/14/2023,50
1055,C00988,11/28/2023,100
1056,C00923,3/29/2023,1000
1057,C00844,6/28/2023,1000
1058,C00338,11/4/2023,500
1059,C00941,1/25/2024,1000
1060,C00476,4/26/2023,100
1061,C00798,9/17/2023,50
1062,C00451,9/9/2023,100
1063,C00750,3/19/2023,50
1064,C00777,4/22/2023,50
1065,C00926,5/14/2023,200
1066,C00166,11/20/2023,200
1067,C00086,2/20/2024,1000
1068,C00320,4/30/2023,2000
1069,C00299,6/19/2023,200
1070,C00753,8/17/2023,100
1071,C00290,11/22/2023,200
1072,C00679,11/23/2023,200
1073,C00805,8/17/2023,500
1074,C00726,6/25/2023,200
1075,C00252,3/19/2023,5000
1076,C00315,9/21/2023,100
1077,C00178,12/24/2023,50
1078,C00808,12/5/2023,50
1079,C00654,2/20/2024,100
1080,C00643,9/11/2023,300
1081,C00773,6/19/2023,300
1082,C00486,3/7/2023,1000
1083,C00954,11/8/2023,200
1084,C00641,5/7/2023,500
1085,C00680,7/10/2023,50
1086,C00351,7/21/2023,200
1087,C00767,10/9/2023,300
1088,C00446,8/29/2023,50
1089,C00537,10/25/2023,300
1090,C00800,2/23/2024,50
1091,C00148,6/5/2023,200
1092,C00268,7/17/2023,300
1093,C00914,12/23/2023,1000
1094,C00591,7/16/2023,200
1095,C00569,6/27/2023,5000
1096,C00825,7/16/2023,50
1097,C00602,2/27/2024,500
1098,C00659,12/27/2023,100
1099,C00779,5/9/2023,1000
1100,C00655,1/7/2024,100
1101,C00781,5/6/2023,200
1102,C00886,7/10/2023,50
1103,C00733,3/7/2023,50
1104,C00066,7/3/2023,500
1105,C00283,3/27/2023,500
1106,C00089,5/4/2023,50
1107,C00603,1/6/2024,50
1108,C00368,4/2/2023,1000
1109,C00786,12/11/2023,100
1110,C00899,11/3/2023,300
1111,C00883,1/25/2024,200
1112,C00300,5/3/2023,200
1113,C00333,2/22/2024,50
1114,C00654,7/23/2023,50
1115,C00795,6/4/2023,300
1116,C00019,3/26/2023,500
1117,C00093,6/3/2023,200
1118,C00966,12/8/2023,100
1119,C00469,9/30/2023,50
1120,C00734,10/6/2023,200
1121,C00527,6/6/2023,50
1122,C00572,7/7/2023,50
1123,C00707,10/28/2023,50
1124,C00200,2/28/2024,50
1125,C00515,12/2/2023,100
1126,C00878,5/5/2023,200
1127,C00066,4/13/2023,2000
1128,C00144,9/28/2023,300
1129,C00469,4/12/2023,300
1130,C00112,11/15/2023,5000
1131,C00032,9/15/2023,100
1132,C00583,4/21/2023,50
1133,C00886,9/20/2023,500
1134,C00661,2/11/2024,500
1135,C00958,12/11/2023,200
1136,C00859,10/5/2023,50
1137,C00212,10/23/2023,5000
1138,C00134,2/18/2024,300
1139,C00071,1/15/2024,50
1140,C00200,8/30/2023,500
1141,C00666,6/14/2023,100
1142,C00330,1/28/2024,100
1143,C00452,12/18/2023,100
1144,C00205,9/14/2023,300
1145,C00854,6/27/2023,200
1146,C00485,1/29/2024,500
1147,C00355,3/3/2023,1000
1148,C00017,9/18/2023,500
1149,C00853,5/13/2023,300
1150,C00656,5/12/2023,50
1151,C00010,11/16/2023,200
1152,C00660,6/4/2023,50
1153,C00792,12/28/2023,100
1154,C00058,12/3/2023,1000
1155,C00635,10/3/2023,5000
1156,C00187,8/23/2023,50
1157,C00007,2/29/2024,1000
1158,C00144,7/1/2023,100
1159,C00962,12/14/2023,50
1160,C00759,3/7/2023,500
1161,C00747,4/26/2023,300
1162,C00321,10/17/2023,100
1163,C00365,8/10/2023,100
1164,C00494,5/15/2023,50
1165,C00493,2/10/2024,500
1166,C00857,7/1/2023,50
1167,C00768,11/6/2023,50
1168,C00332,6/2/2023,100
1169,C00893,8/22/2023,300
1170,C00222,1/28/2024,1000
1171,C00009,12/6/2023,1000
1172,C00370,8/18/2023,100
1173,C00079,12/15/2023,500
1174,C00078,10/3/2023,50
1175,C00970,11/18/2023,2000
1176,C00585,2/4/2024,300
1177,C00637,8/25/2023,500
1178,C00355,11/17/2023,50
1179,C00774,6/14/2023,1000
1180,C00655,1/25/2024,5000
1181,C00524,10/30/2023,300
1182,C00395,12/19/2023,200
1183,C00086,4/11/2023,2000
1184,C00456,7/5/2023,200
1185,C00909,4/1/2023,300
1186,C00674,6/12/2023,50
1187,C00686,12/28/2023,300
1188,C00850,3/9/2023,100
1189,C00671,4/30/2023,300
1190,C00332,4/30/2023,200
1191,C00575,8/14/2023,500
1192,C00903,10/3/2023,500
1193,C00025,12/21/2023,1000
1194,C00533,8/11/2023,50
1195,C00885,7/21/2023,50
1196,C00269,3/2/2023,100
1197,C00264,10/28/2023,300
1198,C00059,2/24/2024,50
1199,C00208,3/28/2023,2000
1200,C00713,1/19/2024,2000
1201,C00364,12/29/2023,100
1202,C00720,5/31/2023,100
1203,C00712,6/19/2023,500
1204,C00929,4/6/2023,200
1205,C00892,4/18/2023,100
1206,C00327,11/22/2023,500
1207,C00800,10/13/2023,50
1208,C00712,3/28/2023,200
1209,C00824,3/17/2023,500
1210,C00364,4/3/2023,500
1211,C00324,4/22/2023,200
1212,C00497,4/25/2023,1000
1213,C00306,5/3/2023,100
1214,C00995,12/17/2023,100
1215,C00743,3/9/2023,200
1216,C00101,2/19/2024,500
1217,C00750,10/15/2023,2000
1218,C00206,3/25/2023,500
1219,C00310,4/14/2023,500
1220,C00449,11/23/2023,500
1221,C00138,2/6/2024,100
1222,C00155,10/14/2023,200
1223,C00646,2/25/2024,300
1224,C00230,11/18/2023,50
1225,C00081,11/21/2023,1000
1226,C00662,4/18/2023,500
1227,C00306,3/5/2023,100
1228,C00436,10/13/2023,100
1229,C00212,7/30/2023,500
1230,C00486,11/16/2023,50
1231,C00839,1/2/2024,100
1232,C00199,6/12/2023,50
1233,C00192,4/3/2023,50
1234,C00489,4/22/2023,500
1235,C00574,5/10/2023,100
1236,C00649,4/9/2023,50
1237,C00404,1/5/2024,300
1238,C00004,12/14/2023,5000
1239,C00551,3/16/2023,200
1240,C00974,9/22/2023,200
1241,C00029,8/25/2023,200
1242,C00695,9/5/2023,500
1243,C00835,1/22/2024,300
1244,C00412,8/18/2023,200
1245,C00330,5/4/2023,50
1246,C00598,4/21/2023,100
1247,C00844,11/27/2023,2000
1248,C00590,6/15/2023,100
1249,C00060,12/11/2023,500
1250,C00120,5/7/2023,200
1251,C00979,12/10/2023,50
1252,C00550,1/1/2024,100
1253,C00198,4/8/2023,50
1254,C00905,9/27/2023,50
1255,C00180,2/8/2024,50
1256,C00963,3/31/2023,50
1257,C00144,8/23/2023,100
1258,C00921,10/7/2023,1000
1259,C00242,7/10/2023,1000
1260,C00466,12/2/2023,1000
1261,C00350,12/2/2023,300
1262,C00768,7/12/2023,200
1263,C00349,7/15/2023,200
1264,C00570,8/31/2023,300
1265,C00309,3/2/2023,100
1266,C00338,10/7/2023,500
1267,C00202,6/12/2023,100
1268,C00366,1/19/2024,50
1269,C00837,11/14/2023,50
1270,C00126,6/19/2023,500
1271,C00607,5/17/2023,50
1272,C00676,11/10/2023,200
1273,C00995,9/12/2023,500
1274,C00915,5/11/2023,300
1275,C00183,9/4/2023,200
1276,C00044,7/9/2023,500
1277,C00013,9/22/2023,50
1278,C00408,12/2/2023,50
1279,C00080,2/18/2024,5000
1280,C00757,4/6/2023,2000
1281,C00290,1/31/2024,100
1282,C00314,1/17/2024,2000
1283,C00272,8/17/2023,1000
1284,C00225,9/19/2023,2000
1285,C00517,11/24/2023,100
1286,C00563,10/3/2023,50
1287,C00196,5/23/2023,100
1288,C00605,2/2/2024,200
1289,C00497,1/26/2024,50
1290,C00642,3/7/2023,50
1291,C00897,3/4/2023,500
1292,C00961,7/4/2023,100
1293,C00229,6/22/2023,50
1294,C00039,5/13/2023,200
1295,C00662,9/29/2023,50
1296,C00585,8/18/2023,500
1297,C00342,2/23/2024,500
1298,C00962,3/29/2023,200
1299,C00557,8/9/2023,300
1300,C00774,12/22/2023,100
1301,C00189,7/23/2023,50
1302,C00920,4/14/2023,300
1303,C00568,2/17/2024,200
1304,C00192,7/7/2023,100
1305,C00502,7/30/2023,50
1306,C00826,12/3/2023,200
1307,C00526,8/16/2023,300
1308,C00325,9/2/2023,500
1309,C00319,5/11/2023,100
1310,C00818,3/12/2023,100
1311,C00250,7/27/2023,200
1312,C00198,8/17/2023,500
1313,C00366,2/22/2024,1000
1314,C00520,10/16/2023,500
1315,C00080,9/7/2023,100
1316,C00033,3/2/2023,50
1317,C00455,7/28/2023,100
1318,C00014,9/30/2023,100
1319,C00120,10/29/2023,50
1320,C00162,11/28/2023,2000
1321,C00224,6/26/2023,200
1322,C00671,3/15/2023,300
1323,C00229,7/6/2023,50
1324,C00124,9/15/2023,100
1325,C00514,3/21/2023,50
1326,C00581,9/6/2023,300
1327,C00214,5/22/2023,500
1328,C00809,2/20/2024,2000
1329,C00671,4/11/2023,50
1330,C00326,11/28/2023,50
1331,C00775,1/1/2024,100
1332,C00583,11/11/2023,2000
1333,C00158,7/12/2023,200
1334,C00666,6/11/2023,500
1335,C00006,11/7/2023,100
1336,C00058,2/20/2024,500
1337,C00603,6/25/2023,200
1338,C00661,4/28/2023,100
1339,C00766,11/19/2023,100
1340,C00566,9/24/2023,100
1341,C00077,7/11/2023,100
1342,C00219,11/23/2023,500
1343,C00998,11/29/2023,100
1344,C00956,9/19/2023,100
1345,C00080,12/17/2023,300
1346,C00329,7/13/2023,200
1347,C00975,5/20/2023,1000
1348,C00840,9/25/2023,200
1349,C00111,10/29/2023,50
1350,C00576,8/18/2023,1000
1351,C00768,5/8/2023,200
1352,C00016,6/20/2023,50
1353,C00200,4/1/2023,300
1354,C00172,2/1/2024,50
1355,C00143,4/5/2023,100
1356,C00614,12/9/2023,2000
1357,C00182,10/29/2023,100
1358,C00515,2/20/2024,2000
1359,C00085,7/30/2023,500
1360,C00511,12/15/2023,50
1361,C00500,7/11/2023,2000
1362,C00710,4/28/2023,1000
1363,C00477,4/3/2023,100
1364,C00269,5/21/2023,300
1365,C00074,3/8/2023,100
1366,C00290,6/23/2023,50
1367,C00171,5/3/2023,2000
1368,C00680,1/28/2024,100
1369,C00104,3/24/2023,100
1370,C00739,7/20/2023,100
1371,C00059,2/5/2024,200
1372,C00138,7/27/2023,200
1373,C00011,4/18/2023,100
1374,C00853,5/26/2023,200
1375,C00950,2/14/2024,300
1376,C00994,5/4/2023,50
1377,C00505,9/20/2023,1000
1378,C00443,9/20/2023,100
1379,C00056,8/26/2023,50
1380,C00036,8/7/2023,100
1381,C00283,9/15/2023,1000
1382,C00483,10/19/2023,200
1383,C00677,4/9/2023,500
1384,C00226,12/5/2023,300
1385,C00512,1/4/2024,100
1386,C00887,10/12/2023,500
1387,C00916,4/18/2023,100
1388,C00690,7/13/2023,100
1389,C00581,7/7/2023,1000
1390,C00180,7/21/2023,50
1391,C00556,7/30/2023,500
1392,C00892,8/2/2023,50
1393,C00238,12/1/2023,2000
1394,C00919,9/2/2023,50
1395,C00733,9/8/2023,100
1396,C00969,6/14/2023,1000
1397,C00351,5/31/2023,500
1398,C00836,10/4/2023,50
1399,C00082,12/7/2023,50
1400,C00660,3/4/2023,100
1401,C00973,8/10/2023,300
1402,C00924,12/24/2023,1000
1403,C00240,3/11/2023,100
1404,C00899,10/31/2023,200
1405,C00401,5/7/2023,100
1406,C00627,12/14/2023,50
1407,C00349,9/23/2023,50
1408,C00867,6/8/2023,2000
1409,C00336,2/14/2024,50
1410,C00608,8/19/2023,200
1411,C00691,2/1/2024,1000
1412,C00262,5/18/2023,50
1413,C00358,7/24/2023,2000
1414,C00013,3/19/2023,300
1415,C00139,8/22/2023,200
1416,C00789,10/19/2023,50
1417,C00705,12/6/2023,1000
1418,C00084,9/14/2023,50
1419,C00927,4/2/2023,100
1420,C00453,8/19/2023,100
1421,C00025,11/22/2023,300
1422,C00105,9/12/2023,50
1423,C00598,3/6/2023,100
1424,C00067,11/26/2023,100
1425,C00608,10/22/2023,2000
1426,C00289,2/15/2024,50
1427,C00759,2/8/2024,100
1428,C00002,7/15/2023,100
1429,C00953,12/28/2023,50
1430,C00615,11/9/2023,50
1431,C00434,12/27/2023,50
1432,C00415,10/3/2023,100
1433,C00449,3/16/2023,300
1434,C00348,6/22/2023,1000
1435,C00498,8/23/2023,200
1436,C00812,6/19/2023,500
1437,C00777,6/12/2023,50
1438,C00462,3/21/2023,200
1439,C00744,11/2/2023,100
1440,C00262,4/22/2023,50
1441,C00866,11/5/2023,200
1442,C00502,9/16/2023,200
1443,C00732,3/15/2023,100
1444,C00333,10/7/2023,100
1445,C00679,9/16/2023,1000
1446,C00476,3/25/2023,100
1447,C00706,5/29/2023,500
1448,C00819,3/11/2023,100
1449,C00247,12/26/2023,200
1450,C00129,2/6/2024,50
1451,C00171,4/8/2023,100
1452,C00714,3/6/2023,500
1453,C00144,9/23/2023,1000
1454,C00361,3/22/2023,500
1455,C00657,2/11/2024,100
1456,C00540,12/31/2023,300
1457,C00122,1/8/2024,100
1458,C00446,6/6/2023,1000
1459,C00528,6/19/2023,50
1460,C00364,5/4/2023,200
1461,C00034,9/3/2023,50
1462,C00417,1/23/2024,50
1463,C00983,6/7/2023,100
1464,C00700,11/28/2023,50
1465,C00659,9/1/2023,1000
1466,C00632,12/4/2023,500
1467,C00257,5/17/2023,100
1468,C00373,5/2/2023,1000
1469,C00031,2/27/2024,100
1470,C00029,7/2/2023,1000
1471,C00826,4/30/2023,1000
1472,C00170,9/22/2023,50
1473,C00704,6/16/2023,100
1474,C00530,6/6/2023,300
1475,C00518,5/12/2023,300
1476,C00577,11/10/2023,100
1477,C00498,6/25/2023,500
1478,C00118,9/13/2023,200
1479,C00335,6/21/2023,100
1480,C00572,3/10/2023,2000
1481,C00625,5/5/2023,50
1482,C00972,4/8/2023,300
1483,C00932,5/6/2023,2000
1484,C00001,1/11/2024,1000
1485,C00097,11/5/2023,50
1486,C00820,11/16/2023,300
1487,C00855,11/10/2023,50
1488,C00725,6/13/2023,100
1489,C00045,3/16/2023,1000
1490,C00914,1/15/2024,1000
1491,C00188,12/9/2023,50
1492,C00962,7/25/2023,50
1493,C00923,6/24/2023,2000
1494,C00819,1/10/2024,200
1495,C00463,6/3/2023,100
1496,C00012,8/30/2023,50
1497,C00448,12/28/2023,2000
1498,C00363,11/26/2023,100
1499,C00811,5/16/2023,300
1500,C00511,5/3/2023,5000
1501,C00999,2/25/2024,500
1502,C00639,11/29/2023,1000
1503,C00967,4/2/2023,50
1504,C00430,4/4/2023,2000
1505,C00746,11/8/2023,50
1506,C00883,3/8/2023,50
1507,C00538,11/14/2023,5000
1508,C00663,7/20/2023,100
1509,C00180,6/15/2023,500
1510,C00458,8/3/2023,200
1511,C00983,10/11/2023,100
1512,C00439,10/23/2023,1000
1513,C00309,11/25/2023,100
1514,C00190,2/27/2024,1000
1515,C00069,9/28/2023,50
1516,C00704,11/29/2023,1000
1517,C00168,7/23/2023,100
1518,C00032,6/8/2023,50
1519,C00584,7/7/2023,100
1520,C00622,6/7/2023,200
1521,C00980,4/23/2023,1000
1522,C00366,5/11/2023,100
1523,C00736,3/6/2023,100
1524,C00762,10/10/2023,500
1525,C00134,12/25/2023,300
1526,C00379,8/24/2023,500
1527,C00732,10/15/2023,1000
1528,C00753,5/14/2023,1000
1529,C00098,8/29/2023,500
1530,C00634,10/14/2023,1000
1531,C00179,7/9/2023,2000
1532,C00841,11/3/2023,2000
1533,C00618,2/12/2024,50
1534,C00746,5/25/2023,200
1535,C00671,5/18/2023,200
1536,C00864,3/25/2023,1000
1537,C00478,7/22/2023,50
1538,C00490,10/24/2023,50
1539,C00270,5/11/2023,100
1540,C00046,4/3/2023,500
1541,C00103,11/23/2023,500
1542,C00109,8/27/2023,100
1543,C00868,6/26/2023,50
1544,C00546,5/5/2023,100
1545,C00638,11/9/2023,200
1546,C00657,7/2/2023,1000
1547,C00249,8/11/2023,100
1548,C00810,6/5/2023,50
1549,C00266,2/12/2024,100
1550,C00274,8/28/2023,50
1551,C00946,8/31/2023,50
1552,C00346,7/15/2023,50
1553,C00339,5/11/2023,100
1554,C00230,12/13/2023,50
1555,C00584,4/9/2023,50
1556,C00266,1/3/2024,100
1557,C00156,4/4/2023,50
1558,C00664,8/4/2023,300
1559,C00318,12/26/2023,50
1560,C00435,6/18/2023,100
1561,C00322,12/31/2023,1000
1562,C00092,10/2/2023,1000
1563,C00464,4/4/2023,200
1564,C00435,3/27/2023,200
1565,C00432,4/23/2023,2000
1566,C00841,3/1/2023,100
1567,C00776,12/27/2023,500
1568,C00295,1/25/2024,500
1569,C00888,12/22/2023,500
1570,C00959,4/19/2023,50
1571,C00481,10/14/2023,200
1572,C00964,1/6/2024,300
1573,C00201,4/23/2023,5000
1574,C00588,6/9/2023,300
1575,C00583,5/11/2023,500
1576,C00144,9/8/2023,50
1577,C00078,8/18/2023,50
1578,C00636,8/14/2023,200
1579,C00307,9/16/2023,300
1580,C00809,10/6/2023,300
1581,C00791,3/28/2023,50
1582,C00602,7/22/2023,50
1583,C00376,10/1/2023,200
1584,C00230,8/21/2023,50
1585,C00969,4/26/2023,500
1586,C00012,1/25/2024,100
1587,C00989,7/23/2023,200
1588,C00728,1/15/2024,2000
1589,C00348,7/20/2023,100
1590,C00295,9/7/2023,50
1591,C00527,5/14/2023,100
1592,C00631,4/24/2023,200
1593,C00252,10/31/2023,100
1594,C00894,11/20/2023,50
1595,C00013,4/12/2023,300
1596,C00899,4/6/2023,500
1597,C00606,3/22/2023,1000
1598,C00911,1/8/2024,300
1599,C00409,8/6/2023,100
1600,C00777,1/8/2024,200
1601,C00634,8/21/2023,500
1602,C00626,12/7/2023,50
1603,C00429,12/11/2023,50
1604,C00550,5/8/2023,50
1605,C00853,1/11/2024,50
1606,C00775,9/5/2023,500
1607,C00379,2/18/2024,500
1608,C00921,10/24/2023,200
1609,C00819,9/18/2023,200
1610,C00161,11/7/2023,100
1611,C00793,8/6/2023,200
1612,C00387,11/22/2023,50
1613,C00483,7/11/2023,200
1614,C00786,10/14/2023,100
1615,C00323,8/12/2023,100
1616,C00230,12/16/2023,200
1617,C00921,6/26/2023,2000
1618,C00285,2/2/2024,200
1619,C00766,8/2/2023,1000
1620,C00846,6/18/2023,50
1621,C00436,12/4/2023,2000
1622,C00142,5/28/2023,100
1623,C00289,10/3/2023,200
1624,C00963,4/7/2023,50
1625,C00828,11/11/2023,500
1626,C00242,5/19/2023,100
1627,C00467,11/18/2023,200
1628,C00585,4/12/2023,200
1629,C00958,9/8/2023,500
1630,C00408,2/27/2024,50
1631,C00506,4/4/2023,2000
1632,C00306,6/8/2023,200
1633,C00493,12/31/2023,50
1634,C00009,7/27/2023,500
1635,C00637,1/3/2024,100
1636,C00415,8/30/2023,100
1637,C00967,3/29/2023,200
1638,C00707,3/3/2023,500
1639,C00267,7/27/2023,50
1640,C00430,12/5/2023,300
1641,C00602,8/28/2023,300
1642,C00496,9/25/2023,100
1643,C00370,7/10/2023,50
1644,C00056,8/31/2023,300
1645,C00562,3/23/2023,500
1646,C00343,4/27/2023,500
1647,C00026,9/24/2023,300
1648,C00617,5/31/2023,200
1649,C00783,10/3/2023,50
1650,C00911,11/5/2023,1000
1651,C00437,5/31/2023,300
1652,C00197,8/20/2023,200
1653,C00890,8/13/2023,100
1654,C00691,3/3/2023,300
1655,C00575,10/6/2023,50
1656,C00100,2/14/2024,1000
1657,C00568,2/3/2024,300
1658,C00547,5/3/2023,2000
1659,C00253,9/27/2023,50
1660,C00313,1/21/2024,50
1661,C00679,4/15/2023,100
1662,C00318,1/15/2024,50
1663,C00728,12/31/2023,2000
1664,C00953,4/29/2023,2000
1665,C00767,12/19/2023,50
1666,C00726,1/30/2024,200
1667,C00594,5/24/2023,300
1668,C00518,3/20/2023,500
1669,C00879,7/14/2023,200
1670,C00530,3/10/2023,500
1671,C00756,4/13/2023,300
1672,C00837,5/2/2023,200
1673,C00076,1/16/2024,1000
1674,C00412,12/19/2023,500
1675,C00383,7/31/2023,500
1676,C00315,3/25/2023,50
1677,C00609,10/28/2023,300
1678,C00848,3/28/2023,500
1679,C00455,8/20/2023,500
1680,C00845,8/25/2023,100
1681,C00756,12/18/2023,500
1682,C00353,12/2/2023,200
1683,C00669,11/12/2023,1000
1684,C00913,10/6/2023,500
1685,C00870,10/28/2023,500
1686,C00431,6/11/2023,500
1687,C00587,5/11/2023,1000
1688,C00944,6/26/2023,1000
1689,C00525,1/25/2024,200
1690,C00017,5/21/2023,100
1691,C00931,4/22/2023,50
1692,C00106,3/16/2023,500
1693,C00156,10/17/2023,1000
1694,C00455,7/22/2023,50
1695,C00606,1/21/2024,50
1696,C00390,9/6/2023,5000
1697,C00519,8/5/2023,100
1698,C00713,9/8/2023,50
1699,C00141,10/28/2023,5000
1700,C00585,7/12/2023,300
1701,C00287,12/5/2023,200
1702,C00981,7/1/2023,500
1703,C00901,9/14/2023,500
1704,C00779,5/3/2023,300
1705,C00137,6/6/2023,200
1706,C00693,1/31/2024,1000
1707,C00621,3/25/2023,500
1708,C00194,4/10/2023,300
1709,C00194,4/4/2023,2000
1710,C00241,10/12/2023,500
